time,id,x,y,w,h,vx,vy,v,ax,ay,a,Speed2D-(m/s),VelForward-(m/s),VelLateral-(m/s)
66319.07,5.0,154.5235,85.2979,12.1714,3.6,11.564,0.9414,11.6023,-2.4686,-1.5043,-2.5843,11.29,11.29,0.12
66319.1,5.0,154.9064,85.3276,12.0856,3.6,11.4876,0.8923,11.5223,-2.2911,-1.4734,-2.3991,11.31,11.31,0.16
66319.14,5.0,155.2869,85.3559,12.0,3.6,11.4138,0.8478,11.4452,-2.214,-1.3346,-2.3066,11.33,11.33,0.13
66319.17,5.0,155.665,85.3828,11.8286,3.6,11.3431,0.8077,11.3719,-2.1214,-1.2034,-2.2063,11.35,11.35,0.15000001
66319.2,5.0,156.0409,85.4088,12.3429,3.6,11.2755,0.7794,11.3025,-2.0289,-0.8486,-2.0829,11.38,11.38,0.13
66319.24,5.0,156.4147,85.4341,11.8286,3.6,11.215,0.7601,11.2407,-1.8129,-0.5786,-1.8514,11.39,11.39,0.16
66319.27,5.0,156.7866,85.4591,12.0,3.6,11.1582,0.7488,11.1834,-1.7049,-0.3394,-1.7203,11.41,11.41,0.13
66319.3,5.0,157.1572,85.4838,12.0856,3.6,11.1181,0.7411,11.1428,-1.2034,-0.2314,-1.2189,11.43,11.43,0.13
66319.34,5.0,157.52700000000004,85.5084,12.0856,3.6,11.0934,0.7393,11.1181,-0.7406,-0.054000000000000006,-0.7406,11.46,11.46,0.14
66319.37,5.0,157.8967,85.5331,12.0,3.4286,11.0898,0.7403,11.1145,-0.108,0.0309,-0.108,11.47,11.47,0.13
66319.4,5.0,158.2668,85.55799999999998,12.1714,3.6,11.1032,0.747,11.1284,0.4011,0.2006,0.4166,11.49,11.49,0.13
66319.44,5.0,158.638,85.5834,12.3429,3.6,11.1369,0.7606,11.1628,1.0106,0.4089,1.0337,11.51,11.51,0.14
66319.47,5.0,159.0107,85.6094,12.3429,3.6,11.1795,0.7804,11.2068,1.2806,0.594,1.3191,11.53,11.53,0.13
66319.5,5.0,159.3853,85.6362,12.0856,3.6,11.2395,0.8049,11.2683,1.7974,0.7329,1.8437,11.54,11.54,0.13
66319.54,5.0,159.7623,85.6639,12.1714,3.4286,11.3097,0.8295,11.34,2.106,0.7406,2.1523,11.57,11.57,0.12
66319.57,5.0,160.1419,85.6924,12.3429,3.6,11.3883,0.8573,11.4205,2.3606,0.8331,2.4146,11.58,11.58,0.13
66319.6,5.0,160.5245,85.72200000000002,12.3429,3.4286,11.4765,0.8864,11.5107,2.6460000000000004,0.8717,2.7077,11.6,11.6,0.15000001
66319.64,5.0,160.91,85.7524,12.6001,3.6,11.566,0.9131,11.602,2.6846,0.8023,2.7386,11.62,11.62,0.13
66319.67,5.0,161.2981,85.7836,12.5143,3.6,11.6432,0.9363,11.6807,2.3143,0.6943,2.3606,11.64,11.64,0.14
66319.7,5.0,161.6885,85.8157,12.5143,3.6,11.7116,0.9607,11.7509,2.052,0.7329,2.106,11.66,11.66,0.15000001
66319.74,5.0,162.0806,85.8485,12.6001,3.6,11.7648,0.9869,11.8062,1.5969,0.7869,1.6586,11.68,11.68,0.12
66319.77,5.0,162.4743,85.8823,12.3429,3.6,11.8088,1.0139,11.8522,1.3191,0.81,1.3809,11.71,11.71,0.12
66319.8,5.0,162.8691,85.917,12.3429,3.6,11.845,1.0383,11.8905,1.0877,0.7329,1.1494,11.71,11.71,0.17
66319.84,5.0,163.265,85.9524,12.1714,3.6,11.8779,1.0623,11.9253,0.9874,0.7174,1.0491,11.74,11.74,0.13
66319.87,5.0,163.6616,85.9885,12.3429,3.6857,11.898,1.0826,11.9471,0.6017,0.6094,0.6557,11.76,11.76,0.14
66319.9,5.0,164.0586,86.0252,12.3429,3.7714,11.9075,1.1013,11.9584,0.2854,0.5631,0.3394,11.78,11.78,0.15000001
66319.94,5.0,164.4556,86.0625,12.0856,3.7714,11.9114,1.1188,11.9638,0.1157,0.5246,0.162,11.8,11.8,0.12
66319.97,5.0,164.8525,86.1004,12.0,3.5999,11.9075,1.1373,11.9618,-0.1157,0.5554,-0.0617,11.82,11.82,0.15000001
66320.0,5.0,165.2488,86.1389,12.3429,3.7715,11.8885,1.1548,11.9445,-0.5709,0.5246,-0.5169,11.84,11.84,0.14
66320.04,5.0,165.6445,86.178,12.3429,3.7714,11.8723,1.1746,11.9301,-0.486,0.594,-0.4243,11.85,11.85,0.13
66320.07,5.0,166.0398,86.2178,12.3429,3.5999,11.8569,1.1944,11.9168,-0.4629,0.594,-0.4011,11.88,11.87,0.15000001
66320.1,5.0,166.4349,86.2585,12.3429,3.4285,11.8538,1.2207,11.9165,-0.0926,0.7869,-0.0154,11.89,11.89,0.15000001
66320.14,5.0,166.83,86.3001,12.3429,3.6,11.8522,1.2487,11.9178,-0.0463,0.8409,0.0386,11.91,11.91,0.13
66320.17,5.0,167.2249,86.3425,12.0856,3.6,11.8481,1.2703,11.916,-0.1234,0.648,-0.054000000000000006,11.93,11.93,0.15000001
66320.2,5.0,167.6198,86.3855,12.3429,3.6,11.8463,1.2906,11.9165,-0.054000000000000006,0.6094,0.0154,11.94,11.94,0.14
66320.24,5.0,168.0147,86.4291,12.3429,3.6,11.8486,1.3065,11.9204,0.0694,0.4783,0.1234,11.97,11.97,0.11
66320.27,5.0,168.4101,86.473,12.3429,3.6,11.8602,1.3184,11.9332,0.3471,0.3549,0.3857,11.98,11.98,0.14
66320.3,5.0,168.8058,86.5173,12.6001,3.8571,11.8728,1.3302,11.9471,0.378,0.3549,0.4166,12.0,12.0,0.15000001
66320.34,5.0,169.2019,86.5621,12.6857,3.8571,11.8826,1.3413,11.9579,0.2931,0.3317,0.3317,12.03,12.03,0.13
66320.37,5.0,169.5984,86.6071,12.6001,3.7714,11.8929,1.3513,11.9695,0.3086,0.3009,0.3394,12.04,12.04,0.13
66320.4,5.0,169.9952,86.6526,12.3429,3.7714,11.9039,1.3647,11.9818,0.3317,0.4011,0.378,12.06,12.06,0.15000001
66320.44,5.0,170.3923,86.6985,12.3429,3.7714,11.9147,1.3767,11.9939,0.324,0.3626,0.3626,12.09,12.08,0.15000001
66320.47,5.0,170.7897,86.7448,12.3429,3.7714,11.9211,1.3911,12.0021,0.1929,0.4320000000000001,0.2391,12.09,12.09,0.13
66320.5,5.0,171.1873,86.7916,12.3429,3.8571,11.9283,1.4027,12.0106,0.21600000000000005,0.3471,0.2546,12.12,12.12,0.15000001
66320.54,5.0,171.5854,86.8387,12.3429,3.8571,11.9427,1.4138,12.0261,0.4320000000000001,0.3317,0.4706,12.13,12.13,0.15000001
66320.57,5.0,171.9844,86.8862,12.3429,3.7714,11.969,1.4251,12.0536,0.7869,0.3394,0.8177,12.14,12.14,0.13
66320.6,5.0,172.3843,86.9339,12.6857,3.6857,11.9996,1.4307,12.0847,0.918,0.1697,0.9334,12.15,12.15,0.15000001
66320.64,5.0,172.7856,86.9818,12.3429,3.8571,12.0366,1.4349,12.1217,1.1109,0.1234,1.1186,12.18,12.18,0.15000001
66320.67,5.0,173.1881,87.0297,12.3429,3.8571,12.0765,1.439,12.1618,1.1957,0.1234,1.2034,12.19,12.19,0.14
66320.7,5.0,173.5918,87.0777,12.3429,3.7714,12.1094,1.44,12.1947,0.9874,0.0309,0.9874,12.21,12.21,0.15000001
66320.74,5.0,173.9963,87.1256,12.6001,3.7714,12.1371,1.4372,12.222,0.8331,-0.0849,0.8177,12.23,12.23,0.15000001
66320.77,5.0,174.4016,87.1735,12.6857,3.7714,12.1598,1.4369,12.2444,0.6789,-0.0077,0.6711,12.26,12.26,0.16
66320.8,5.0,174.8075,87.2215,12.6857,3.7714,12.1767,1.4405,12.2616,0.5091,0.108,0.5169,12.26,12.26,0.18000001
66320.84,5.0,175.2136,87.2698,12.3429,3.7714,12.1816,1.4480000000000002,12.2673,0.1466,0.2237,0.1697,12.28,12.28,0.17
66320.87,5.0,175.6197,87.3183,12.1714,3.6857,12.1821,1.4557,12.2688,0.0154,0.2314,0.0463,12.3,12.3,0.16
66320.9,5.0,176.0255,87.3671,12.1714,3.6,12.1747,1.4639,12.2624,-0.2237,0.2469,-0.1929,12.31,12.3,0.18000001
66320.94,5.0,176.4307,87.4162,12.0856,3.5999,12.1567,1.4721,12.2454,-0.54,0.2469,-0.5091,12.32,12.32,0.18000001
66320.97,5.0,176.8352,87.4655,12.0,3.7715,12.1361,1.4791,12.2259,-0.6171,0.2083,-0.5863,12.33,12.33,0.19
66321.0,5.0,177.2391,87.5151,12.3429,3.6857,12.1155,1.4868,12.2063,-0.6171,0.2314,-0.5863,12.34,12.33,0.2
66321.04,5.0,177.6424,87.5648,12.3429,3.6857,12.0986,1.4937,12.1904,-0.5091,0.2083,-0.4783,12.35,12.35,0.2
66321.07,5.0,178.0452,87.6147,12.3429,3.7714,12.0834,1.4966,12.1757,-0.4551,0.0849,-0.4397,12.37,12.36,0.20999999
66321.1,5.0,178.4475,87.6646,12.3429,3.7714,12.0711,1.4966,12.1634,-0.3703,-0.0,-0.3703,12.38,12.38,0.2
66321.14,5.0,178.8499,87.7144,12.3429,3.7714,12.0713,1.4922,12.1631,0.0077,-0.1311,-0.0077,12.41,12.4,0.2
66321.17,5.0,179.2523,87.7638,12.8571,3.6857,12.0721,1.4842,12.1629,0.0231,-0.2391,-0.0077,12.42,12.42,0.2
66321.2,5.0,179.6543,87.81299999999997,12.8571,3.6857,12.061,1.4752,12.151,-0.3317,-0.27,-0.3626,12.44,12.43,0.22
66321.24,5.0,180.0561,87.8619,12.6001,3.6857,12.0533,1.4657,12.142,-0.2314,-0.2854,-0.2623,12.46,12.45,0.22
66321.27,5.0,180.4578,87.9106,12.3429,3.7714,12.0495,1.4606,12.1377,-0.1157,-0.1543,-0.1311,12.46,12.46,0.22
66321.3,5.0,180.8595,87.9592,12.0856,3.7714,12.0525,1.4598,12.1407,0.0926,-0.0231,0.0926,12.48,12.48,0.22
66321.34,5.0,181.2617,88.0081,12.1714,3.8571,12.0641,1.466,12.1528,0.3471,0.1851,0.3703,12.5,12.5,0.23
66321.37,5.0,181.6645,88.0573,12.0856,3.9429,12.0849,1.4768,12.1749,0.6249,0.324,0.6557,12.51,12.5,0.23
66321.4,5.0,182.0684,88.10700000000001,12.0856,4.0286,12.1163,1.4919,12.2079,0.9411,0.4551,0.9874,12.52,12.52,0.23
66321.44,5.0,182.4738,88.1574,12.1714,4.1143,12.1618,1.5105,12.2552,1.3654,0.5554,1.4194,12.54,12.54,0.23
66321.47,5.0,182.8809,88.2084,12.3429,4.1143,12.2138,1.5315,12.3094,1.5583,0.6326,1.6277,12.55,12.55,0.20999999
66321.5,5.0,183.2897,88.2602,12.3429,4.1143,12.2634,1.5519,12.3611,1.4889,0.6094,1.5506,12.57,12.57,0.22
66321.54,5.0,183.7,88.3126,12.3429,4.1143,12.3094,1.5722,12.4095,1.3809,0.6094,1.4503,12.58,12.58,0.23
66321.57,5.0,184.112,88.3657,12.6857,4.1143,12.3609,1.5951,12.4635,1.5429,0.6866,1.62,12.61,12.6,0.20999999
66321.6,5.0,184.5256,88.4197,12.3429,4.2856,12.4074,1.6177,12.5123,1.3963,0.6789,1.4734,12.62,12.61,0.22
66321.64,5.0,184.9407,88.4743,12.3429,4.1143,12.4542,1.6403,12.5617,1.404,0.6789,1.4811,12.64,12.64,0.23999999
66321.67,5.0,185.3572,88.5299,12.3429,4.1142,12.4938,1.6683,12.6046,1.188,0.8409,1.2883,12.66,12.65,0.20999999
66321.7,5.0,185.775,88.5864,12.0856,4.1143,12.5329,1.6946,12.6468,1.1726,0.7869,1.2651,12.67,12.67,0.23999999
66321.74,5.0,186.1941,88.6436,12.0856,4.0286,12.5733,1.7141,12.6895,1.2111,0.5863,1.2806,12.68,12.68,0.23
66321.77,5.0,186.6141,88.7013,12.3429,4.1143,12.5997,1.7313,12.718,0.7946,0.5169,0.8563,12.7,12.7,0.23
66321.8,5.0,187.0341,88.7596,12.3429,4.2857,12.6026,1.7506,12.7237,0.0849,0.5786,0.162,12.71,12.71,0.23
66321.84,5.0,187.4538,88.8185,12.6857,4.3714,12.5889,1.7655,12.7121,-0.4089,0.4474,-0.3394,12.73,12.73,0.22
66321.87,5.0,187.8725,88.8776,12.5143,4.4571,12.5632,1.7735,12.6877,-0.7714,0.2391,-0.7329,12.75,12.74,0.22
66321.9,5.0,188.2906,88.9368,12.3429,4.5429,12.5409,1.7751,12.6658,-0.6711,0.0463,-0.6557,12.76,12.76,0.23
66321.94,5.0,188.7079,88.99600000000002,12.3429,4.4571,12.5198,1.7756,12.645,-0.6326,0.0154,-0.6249,12.77,12.77,0.22
66321.97,5.0,189.1249,89.0553,12.3429,4.5429,12.511,1.7807,12.637,-0.2623,0.1543,-0.2391,12.79,12.79,0.20999999
66322.0,5.0,189.5417,89.1149,12.3429,4.4571,12.5031,1.7861,12.6301,-0.2391,0.162,-0.21600000000000005,12.79,12.78,0.22
66322.04,5.0,189.9581,89.1745,12.3429,4.2857,12.4915,1.7887,12.6188,-0.3471,0.0771,-0.3317,12.8,12.79,0.20999999
66322.07,5.0,190.3738,89.2342,12.6001,4.3714,12.4709,1.7902,12.5987,-0.6171,0.0463,-0.6017,12.8,12.8,0.22
66322.1,5.0,190.7885,89.2939,12.6001,4.3714,12.4416,1.7938,12.5702,-0.8794,0.108,-0.8563,12.8,12.8,0.20999999
66322.14,5.0,191.202,89.354,12.3429,4.2857,12.4041,1.8018,12.5342,-1.1263,0.2391,-1.08,12.8,12.8,0.2
66322.17,5.0,191.6142,89.4143,12.3429,4.3714,12.3657,1.8098,12.4974,-1.1494,0.2391,-1.1031,12.79,12.79,0.20999999
66322.2,5.0,192.0252,89.475,12.3429,4.4571,12.3315,1.8213,12.4653,-1.026,0.3471,-0.9643,12.8,12.8,0.2
66322.24,5.0,192.4351,89.5363,12.3429,4.4571,12.2976,1.8375,12.4341,-1.0183,0.486,-0.9334,12.77,12.77,0.20999999
66322.27,5.0,192.8443,89.5983,12.3429,4.3714,12.2737,1.8602,12.4138,-0.7174,0.6789,-0.6094,12.77,12.77,0.23
66322.3,5.0,193.2531,89.6612,12.5143,4.3714,12.2665,1.8867,12.4107,-0.21600000000000005,0.7946,-0.0926,12.77,12.77,0.2
66322.34,5.0,193.6619,89.725,12.3429,4.3714,12.2642,1.9155,12.4128,-0.0694,0.8640000000000001,0.0617,12.77,12.77,0.20999999
66322.37,5.0,194.0706,89.7896,12.3429,4.2,12.2601,1.9378,12.4123,-0.1234,0.6711,-0.0154,12.75,12.75,0.22
66322.4,5.0,194.479,89.8548,12.0,4.3714,12.2526,1.9561,12.4077,-0.2237,0.5477,-0.1389,12.76,12.76,0.19
66322.44,5.0,194.8874,89.9205,12.0856,4.3714,12.2523,1.9697,12.4097,-0.0077,0.4089,0.054000000000000006,12.75,12.75,0.2
66322.47,5.0,195.2959,89.9865,12.1714,4.3714,12.2523,1.979,12.4113,-0.0,0.2777,0.0463,12.75,12.75,0.22
66322.5,5.0,195.7042,90.0526,12.3429,4.3714,12.2503,1.9854,12.4102,-0.0617,0.1929,-0.0309,12.77,12.76,0.2
66322.54,5.0,196.1121,90.1191,12.3429,4.2,12.2379,1.9931,12.3992,-0.3703,0.2314,-0.3317,12.75,12.75,0.2
66322.57,5.0,196.5194,90.1857,12.3429,4.2,12.2176,1.9993,12.3801,-0.6094,0.1851,-0.5709,12.75,12.75,0.2
66322.6,5.0,196.9258,90.2526,12.0,4.2,12.1919,2.0067,12.356,-0.7714,0.2237,-0.7251,12.75,12.74,0.20999999
66322.64,5.0,197.3309,90.3197,11.8286,4.1143,12.1541,2.0114,12.3195,-1.134,0.1389,-1.0954,12.74,12.74,0.20999999
66322.67,5.0,197.7345,90.3867,12.0856,4.1143,12.1073,2.0103,12.2732,-1.404,-0.0309,-1.3886,12.75,12.75,0.2
66322.7,5.0,198.1363,90.4535,12.1714,4.4571,12.0528,2.0062,12.2187,-1.6354,-0.1234,-1.6354,12.75,12.75,0.2
66322.74,5.0,198.5362,90.5202,12.0,4.3714,11.9975,1.9998,12.1631,-1.6586,-0.1929,-1.6663,12.75,12.75,0.2
66322.77,5.0,198.9344,90.5867,12.3429,4.2857,11.9481,1.9941,12.1135,-1.4811,-0.1697,-1.4889,12.75,12.75,0.2
66322.8,5.0,199.3312,90.653,12.3429,4.2,11.9016,1.9908,12.0669,-1.3963,-0.1003,-1.3963,12.75,12.75,0.20999999
66322.84,5.0,199.7262,90.7194,12.3429,4.2856,11.8509,1.9898,12.0168,-1.5197,-0.0309,-1.5043,12.74,12.74,0.2
66322.87,5.0,200.1194,90.7856,12.3429,4.2856,11.7967,1.9885,11.9631,-1.6277,-0.0386,-1.6123,12.74,12.74,0.20999999
66322.9,5.0,200.5111,90.852,12.3429,4.2,11.7491,1.9918,11.9168,-1.4271,0.1003,-1.3886,12.74,12.74,0.19
66322.94,5.0,200.9014,90.9187,12.3429,4.2,11.7113,1.9985,11.8805,-1.134,0.2006,-1.0877,12.74,12.74,0.18000001
66322.97,5.0,201.291,90.9855,12.3429,4.3714,11.6874,2.0065,11.8584,-0.7174,0.2391,-0.6634,12.75,12.75,0.20999999
66323.0,5.0,201.68,91.0528,12.6857,4.4571,11.6702,2.0168,11.8432,-0.5169,0.3086,-0.4551,12.75,12.75,0.2
66323.04,5.0,202.0687,91.1202,12.6001,4.2857,11.6614,2.024,11.8358,-0.2623,0.21600000000000005,-0.2237,12.75,12.75,0.2
66323.07,5.0,202.4573,91.1878,12.6001,4.1143,11.6571,2.0278,11.8322,-0.1311,0.1157,-0.108,12.75,12.75,0.2
66323.1,5.0,202.8457,91.2554,12.5143,4.1143,11.6509,2.0289,11.8263,-0.1851,0.0309,-0.1774,12.75,12.75,0.19
66323.14,5.0,203.2339,91.323,12.6857,4.2,11.6483,2.0271,11.8234,-0.0771,-0.054000000000000006,-0.0849,12.76,12.75,0.19
66323.17,5.0,203.6224,91.3905,12.3429,4.1143,11.6542,2.0245,11.8288,0.1774,-0.0771,0.162,12.75,12.75,0.22
66323.2,5.0,204.0112,91.4579,12.3429,4.2857,11.6627,2.0217,11.8365,0.2546,-0.0849,0.2391,12.74,12.74,0.20999999
66323.24,5.0,204.4001,91.5251,12.3429,4.2857,11.6681,2.0165,11.8412,0.162,-0.1543,0.1311,12.75,12.75,0.2
66323.27,5.0,204.789,91.5921,12.3429,4.1143,11.6668,2.0093,11.8386,-0.0386,-0.21600000000000005,-0.0771,12.74,12.74,0.2
66323.3,5.0,205.1775,91.6587,12.3429,4.2,11.6547,1.9998,11.825,-0.3626,-0.2854,-0.4089,12.75,12.75,0.22
66323.34,5.0,205.5655,91.7251,12.0856,4.1143,11.6393,1.9913,11.8085,-0.4629,-0.2546,-0.5014,12.74,12.74,0.2
66323.37,5.0,205.9528,91.7912,12.3429,4.2,11.6195,1.9839,11.7877,-0.594,-0.2237,-0.6249,12.73,12.73,0.22
66323.4,5.0,206.3393,91.8571,12.1714,4.2,11.5961,1.9741,11.763,-0.7020000000000001,-0.2931,-0.7406,12.73,12.73,0.19
66323.44,5.0,206.7249,91.9226,12.0,4.3714,11.5658,1.9653,11.7316,-0.9103,-0.2623,-0.9411,12.72,12.71,0.2
66323.47,5.0,207.1095,91.988,12.0856,4.5428,11.5406,1.9623,11.7062,-0.7559999999999999,-0.0926,-0.7637,12.71,12.71,0.19
66323.5,5.0,207.4935,92.0535,12.3429,4.3714,11.5174,1.9651,11.6838,-0.6943,0.0849,-0.6711,12.71,12.7,0.2
66323.54,5.0,207.8767,92.1191,12.6001,4.5429,11.4987,1.9692,11.6661,-0.5631,0.1234,-0.5323,12.69,12.69,0.19
66323.57,5.0,208.2593,92.1849,12.6857,4.3714,11.4781,1.9733,11.6465,-0.6171,0.1234,-0.5863,12.68,12.68,0.2
66323.6,5.0,208.6413,92.2508,12.3429,4.3714,11.4585,1.9774,11.628,-0.5863,0.1234,-0.5554,12.67,12.67,0.2
66323.64,5.0,209.0227,92.3168,12.3429,4.3714,11.4421,1.981,11.6123,-0.4937,0.108,-0.4706,12.65,12.65,0.2
66323.67,5.0,209.4036,92.383,12.0856,4.3714,11.4256,1.9854,11.5969,-0.4937,0.1311,-0.4629,12.65,12.65,0.20999999
66323.7,5.0,209.7839,92.4494,12.0,4.3714,11.4115,1.9908,11.5838,-0.4243,0.162,-0.3934,12.63,12.62,0.20999999
66323.74,5.0,210.164,92.516,12.1714,4.4571,11.4015,1.9998,11.5755,-0.3009,0.27,-0.2469,12.61,12.61,0.20999999
66323.77,5.0,210.544,92.5832,12.0856,4.4571,11.3999,2.0157,11.5768,-0.0463,0.4783,0.0386,12.6,12.6,0.2
66323.8,5.0,210.924,92.6513,12.0856,4.4571,11.4007,2.042,11.5822,0.0231,0.7869,0.162,12.58,12.58,0.2
66323.84,5.0,211.304,92.7205,12.0856,4.3714,11.3986,2.0775,11.5863,-0.0617,1.0646,0.1311,12.56,12.56,0.18000001
66323.87,5.0,211.68400000000003,92.7912,12.0856,4.3714,11.402,2.1191,11.5971,0.1003,1.2497,0.324,12.55,12.55,0.22
66323.9,5.0,212.0644,92.8632,12.0856,4.3714,11.4102,2.16,11.6128,0.2469,1.2266,0.4706,12.53,12.53,0.18000001
66323.94,5.0,212.4447,92.9367,12.0,4.2857,11.4092,2.2047,11.6203,-0.0309,1.3423,0.2237,12.52,12.51,0.18000001
66323.97,5.0,212.8247,93.0117,12.0,4.4572,11.4015,2.25,11.6213,-0.2314,1.3577,0.0309,12.5,12.49,0.19
66324.0,5.0,213.2041,93.0879,12.0856,4.4572,11.3822,2.286,11.6095,-0.5786,1.08,-0.3549,12.49,12.49,0.2
66324.04,5.0,213.5827,93.1653,12.3429,4.5429,11.3575,2.3228,11.5925,-0.7406,1.1031,-0.5091,12.47,12.47,0.19
66324.07,5.0,213.9605,93.244,12.3429,4.6286,11.3331,2.3619,11.5766,-0.7329,1.1726,-0.4783,12.45,12.45,0.19
66324.1,5.0,214.3372,93.3239,12.2143,4.5429,11.3027,2.3966,11.5539,-0.9103,1.0414,-0.6789,12.44,12.44,0.19
66324.14,5.0,214.7133,93.4045,12.4286,4.5857,11.2811,2.4177,11.5372,-0.648,0.6326,-0.5014,12.41,12.41,0.17
66324.17,5.0,215.0886,93.4853,12.4715,4.5429,11.2587,2.4243,11.5169,-0.6711,0.2006,-0.6171,12.38,12.38,0.2
66324.2,5.0,215.4632,93.5661,12.3856,4.5429,11.2405,2.4236,11.4989,-0.5477,-0.0231,-0.54,12.36,12.35,0.18000001
66324.24,5.0,215.8375,93.6467,12.2571,4.6286,11.2289,2.4182,11.4863,-0.3471,-0.162,-0.3703,12.33,12.33,0.18000001
66324.27,5.0,216.2116,93.727,12.2571,4.9286,11.2215,2.4089,11.4771,-0.2237,-0.2777,-0.2777,12.29,12.29,0.16
66324.3,5.0,216.5853,93.8068,12.0857,4.9286,11.2104,2.3927,11.4629,-0.3317,-0.486,-0.4243,12.28,12.27,0.17
66324.34,5.0,216.9587,93.8859,12.2142,4.9286,11.2019,2.3747,11.4508,-0.2546,-0.54,-0.3626,12.23,12.23,0.17
66324.37,5.0,217.3319,93.9644,12.2571,4.9286,11.1983,2.3554,11.4434,-0.108,-0.5786,-0.2237,12.23,12.23,0.15000001
66324.4,5.0,217.7051,94.0422,12.2143,4.9286,11.1932,2.3325,11.4336,-0.1543,-0.6866,-0.2931,12.2,12.2,0.17
66324.44,5.0,218.0779,94.1192,12.3429,5.0571,11.1855,2.3094,11.4213,-0.2314,-0.6943,-0.3703,12.17,12.17,0.17
66324.47,5.0,218.4503,94.1953,12.3429,5.1856,11.1729,2.2837,11.4038,-0.378,-0.7714,-0.5246,12.15,12.15,0.18000001
66324.5,5.0,218.8225,94.2706,12.4286,5.1857,11.1641,2.2605,11.3907,-0.2623,-0.6943,-0.3934,12.13,12.13,0.16
66324.54,5.0,219.1942,94.3453,12.6,5.1857,11.1518,2.2402,11.3745,-0.3703,-0.6094,-0.486,12.1,12.1,0.17
66324.57,5.0,219.5654,94.4194,12.6,5.1001,11.1374,2.2235,11.3572,-0.4320000000000001,-0.5014,-0.5246,12.08,12.08,0.17
66324.6,5.0,219.9362,94.4932,12.4286,5.1429,11.1232,2.2119,11.341,-0.4243,-0.3471,-0.486,12.06,12.05,0.17
66324.64,5.0,220.3065,94.5666,12.3429,5.1429,11.1096,2.2045,11.3261,-0.4089,-0.2237,-0.4474,12.03,12.03,0.17
66324.67,5.0,220.6762,94.6398,12.6001,4.9714,11.0888,2.1934,11.3037,-0.6249,-0.3317,-0.6789,11.99,11.99,0.18000001
66324.7,5.0,221.045,94.7126,12.0,4.8857,11.0654,2.1867,11.2793,-0.7020000000000001,-0.2006,-0.7251,11.99,11.98,0.18000001
66324.74,5.0,221.4131,94.7853,12.1714,4.8857,11.0425,2.1803,11.2557,-0.6866,-0.1929,-0.7097,11.94,11.94,0.17
66324.77,5.0,221.7806,94.858,12.0,4.9714,11.0268,2.1795,11.2402,-0.4706,-0.0231,-0.4629,11.92,11.92,0.15000001
66324.8,5.0,222.1479,94.9306,12.3429,4.8,11.0178,2.1795,11.2312,-0.27,-0.0,-0.2623,11.91,11.91,0.16
66324.84,5.0,222.5147,95.0034,12.0856,4.6286,11.0039,2.1821,11.2181,-0.4166,0.0771,-0.3934,11.9,11.9,0.15000001
66324.87,5.0,222.881,95.0764,12.1714,4.6286,10.9903,2.1919,11.2068,-0.4089,0.2931,-0.3471,11.91,11.91,0.17
66324.9,5.0,223.247,95.1499,12.3429,4.6286,10.9772,2.2045,11.1963,-0.3934,0.378,-0.3086,11.91,11.91,0.16
66324.94,5.0,223.6127,95.224,12.3429,4.5429,10.9715,2.2225,11.1945,-0.1697,0.54,-0.0617,11.91,11.91,0.18000001
66324.97,5.0,223.9783,95.2986,12.3429,4.6286,10.9679,2.2389,11.1942,-0.108,0.4937,-0.0077,11.9,11.9,0.19
66325.0,5.0,224.3437,95.3738,12.3429,4.6286,10.963,2.2557,11.1927,-0.1466,0.5014,-0.0463,11.91,11.91,0.18000001
66325.04,5.0,224.7088,95.4494,12.3429,4.6286,10.9533,2.2685,11.1857,-0.2931,0.3857,-0.2083,11.91,11.91,0.18000001
66325.07,5.0,225.0738,95.5252,12.3429,4.5428,10.9509,2.2739,11.1844,-0.0694,0.162,-0.0386,11.92,11.92,0.19
66325.1,5.0,225.4391,95.6011,12.3429,4.8,10.9569,2.2767,11.1909,0.1774,0.0849,0.1929,11.91,11.91,0.18000001
66325.14,5.0,225.8045,95.6769,12.6857,4.8,10.9638,2.2742,11.1973,0.2083,-0.0771,0.1851,11.92,11.92,0.18000001
66325.17,5.0,226.1703,95.7526,12.6857,4.8857,10.9741,2.2716,11.2068,0.3086,-0.0771,0.2854,11.92,11.92,0.2
66325.2,5.0,226.5364,95.8283,12.5143,5.0571,10.9815,2.2683,11.2132,0.2237,-0.1003,0.2006,11.92,11.92,0.17
66325.24,5.0,226.903,95.9035,12.3429,4.9714,10.997,2.2572,11.2263,0.4629,-0.3317,0.3857,11.91,11.91,0.19
66325.27,5.0,227.2703,95.9783,12.3429,4.8857,11.0214,2.2443,11.2477,0.7329,-0.3857,0.6403,11.92,11.92,0.17
66325.3,5.0,227.6386,96.0526,12.1714,4.7143,11.0484,2.2279,11.2708,0.81,-0.4937,0.6943,11.93,11.93,0.18000001
66325.34,5.0,228.0077,96.1263,12.0856,4.8,11.0721,2.2125,11.2909,0.7097,-0.4629,0.6017,11.92,11.92,0.18000001
66325.37,5.0,228.3774,96.1995,12.0856,4.7143,11.0913,2.195,11.3066,0.5786,-0.5246,0.4629,11.93,11.93,0.19
66325.4,5.0,228.7474,96.272,12.0856,4.7143,11.1016,2.1759,11.3127,0.3086,-0.5709,0.1929,11.94,11.93,0.17
