time,id,x,y,w,h,vx,vy,v,ax,ay,a,Speed2D-(m/s),VelForward-(m/s),VelLateral-(m/s)
65667.0,3.0,49.7563,84.8396,12.317,3.678,-10.1607,0.0341,10.1607,-0.1232,0.3002,0.1232,10.91,10.91,-0.050000000999999995
65667.03,3.0,49.4169,84.8412,12.4025,3.678,-10.182,0.0498,10.182,-0.6389,0.4696,0.6389,10.89,10.89,-0.050000000999999995
65667.06,3.0,49.0763,84.8437,12.6591,3.678,-10.2185,0.0734,10.2187,-1.0931,0.7082,1.1008,10.9,10.9,-0.039999999
65667.1,3.0,48.7339,84.8468,12.4881,3.678,-10.2716,0.0949,10.2721,-1.5935,0.6466,1.6012,10.89,10.89,-0.050000000999999995
65667.13,3.0,48.3895,84.8507,12.9157,3.7635,-10.3342,0.1173,10.335,-1.8783,0.6697,1.886,10.89,10.89,-0.050000000999999995
65667.16,3.0,48.0432,84.8553,13.1723,3.678,-10.3891,0.13699999999999998,10.3901,-1.6474,0.5928,1.6551,10.88,10.88,-0.050000000999999995
65667.2,3.0,47.6953,84.8605,13.1723,3.7635,-10.4368,0.157,10.4381,-1.4318,0.6005,1.4395,10.89,10.89,-0.029999999
65667.23,3.0,47.3455,84.8663,13.3434,3.5925,-10.4936,0.1737,10.4951,-1.7013,0.5004,1.709,10.9,10.9,-0.050000000999999995
65667.26,3.0,46.9943,84.8726,13.2579,3.7635,-10.5349,0.1876,10.5367,-1.2394,0.4157,1.2471,10.9,10.9,-0.050000000999999995
65667.3,3.0,46.6424,84.8792,12.8302,3.678,-10.5582,0.1981,10.56,-0.7005,0.3156,0.7082,10.89,10.89,-0.050000000999999995
65667.33,3.0,46.2901,84.8861,12.5737,3.7636,-10.5667,0.2066,10.5687,-0.254,0.254,0.2617,10.91,10.91,-0.039999999
65667.36,3.0,45.9383,84.8929,12.7447,3.7636,-10.5554,0.2048,10.5574,0.3387,-0.0539,-0.3387,10.91,10.91,-0.050000000999999995
65667.4,3.0,45.5871,84.8995,12.9157,3.7636,-10.5349,0.1989,10.5367,0.6158,-0.1771,-0.6158,-1.0,10.91,-0.050000000999999995
65667.43,3.0,45.2365,84.9058,12.9157,3.7636,-10.52,0.1894,10.5218,0.4465,-0.2848,-0.4542,10.92,10.92,-0.059999999000000005
65667.46,3.0,44.8859,84.9118,13.0013,3.9346,-10.5166,0.1783,10.5182,0.1001,-0.331,-0.1078,10.92,10.92,-0.050000000999999995
65667.5,3.0,44.535,84.9173,13.0013,3.9346,-10.5274,0.1658,10.5287,-0.3233,-0.3772,0.3156,10.92,10.92,-0.039999999
65667.53,3.0,44.1832,84.9224,13.0013,3.9346,-10.5549,0.1527,10.5559,-0.8237,-0.3926,0.816,10.93,10.93,-0.039999999
65667.56,3.0,43.8299,84.9271,13.0013,3.9346,-10.5993,0.1398,10.6003,-1.3318,-0.3849,1.3241,10.93,10.93,-0.059999999000000005
65667.6,3.0,43.4747,84.9313,13.2579,3.9346,-10.6557,0.1273,10.6565,-1.6936,-0.3772,1.6859,10.93,10.93,-0.059999999000000005
65667.63,3.0,43.1173,84.9351,13.0867,3.7635,-10.7201,0.1152,10.7206,-1.9322,-0.3618,1.9245,10.93,10.93,-0.059999999000000005
65667.66,3.0,42.7584,84.9386,12.9156,3.7636,-10.7691,0.1021,10.7697,-1.4703,-0.3926,1.4626,10.93,10.93,-0.039999999
65667.7,3.0,42.3983,84.9417,13.5145,3.7635,-10.8025,0.0942,10.803,-1.0008,-0.2386,1.0008,10.94,10.94,-0.059999999000000005
65667.73,3.0,42.0374,84.9446,12.8302,3.7636,-10.8269,0.0875,10.8271,-0.7313,-0.2002,0.7313,10.94,10.94,-0.050000000999999995
65667.76,3.0,41.6761,84.9476,12.4025,3.5924,-10.8387,0.0888,10.8389,-0.3541,0.0385,0.3541,10.94,10.94,-0.039999999
65667.8,3.0,41.3148,84.9507,12.5736,3.7636,-10.8397,0.0955,10.8402,-0.0308,0.2002,0.0308,10.94,10.94,-0.039999999
65667.83,3.0,40.9537,84.9543,12.4881,3.7636,-10.833,0.1075,10.8336,0.2002,0.3618,-0.2002,10.95,10.95,-0.050000000999999995
65667.86,3.0,40.593,84.9585,12.317,3.9346,-10.8192,0.1239,10.82,0.4157,0.4927,-0.408,10.95,10.95,-0.050000000999999995
65667.9,3.0,40.2331,84.9633,12.2314,3.8491,-10.7987,0.1447,10.7997,0.6158,0.6235,-0.6082,10.96,10.96,-0.039999999
65667.93,3.0,39.8737,84.9689,12.5736,4.0201,-10.7817,0.1673,10.783,0.5081,0.6774,-0.5004,10.96,10.96,-0.029999999
65667.96,3.0,39.515,84.9753,12.7447,3.9346,-10.7594,0.1942,10.7612,0.6697,0.8083,-0.6543,10.96,10.96,-0.029999999
65668.0,3.0,39.157,84.9829,12.7447,3.9346,-10.7409,0.2263,10.7432,0.5543,0.9623,-0.5389,10.96,10.96,-0.039999999
65668.03,3.0,38.7992,84.9916,12.6591,4.0201,-10.735,0.2617,10.7381,0.1771,1.0623,-0.154,10.96,10.96,-0.029999999
65668.06,3.0,38.4415,85.0015,12.9157,4.0201,-10.7289,0.2974,10.733,0.1848,1.07,-0.154,10.97,10.97,-0.039999999
65668.1,3.0,38.0838,85.0127,12.8302,4.0201,-10.7309,0.3346,10.736,-0.0616,1.1162,0.0924,10.97,10.97,-0.029999999
65668.13,3.0,37.7255,85.025,13.2579,4.0201,-10.7494,0.3698,10.7558,-0.5543,1.0546,0.5851,10.96,10.96,-0.039999999
65668.16,3.0,37.3659,85.0386,13.3434,4.0201,-10.7897,0.4075,10.7974,-1.2086,1.1316,1.2471,10.97,10.97,-0.039999999
65668.2,3.0,37.0042,85.0535,13.3434,4.0201,-10.8507,0.4488,10.86,-1.8322,1.2394,1.8783,10.98,10.98,-0.029999999
65668.23,3.0,36.6401,85.0701,13.5145,3.8491,-10.9236,0.4965,10.9349,-2.1863,1.4318,2.2478,10.98,10.98,-0.050000000999999995
65668.26,3.0,36.2733,85.0883,13.7711,3.9346,-11.0019,0.5468,11.0155,-2.3479,1.5088,2.4172,10.98,10.98,-0.029999999
65668.3,3.0,35.9039,85.1083,13.5145,3.9346,-11.0825,0.5979,11.0986,-2.4172,1.5319,2.4942,10.98,10.98,-0.029999999
65668.33,3.0,35.5324,85.1297,13.3434,3.8491,-11.1446,0.6433,11.163,-1.8629,1.3626,1.9322,10.98,10.98,-0.039999999
65668.36,3.0,35.1595,85.1523,13.0013,3.7635,-11.1884,0.6779,11.209,-1.3164,1.0392,1.378,-1.0,10.99,-0.029999999
65668.4,3.0,34.7862,85.1753,13.1723,3.7635,-11.2,0.6908,11.2213,-0.3464,0.3849,0.3695,10.99,10.99,-0.02
65668.43,3.0,34.4134,85.1983,13.0013,3.9346,-11.1815,0.6908,11.2028,0.5543,-0.0,-0.5543,10.99,10.99,-0.039999999
65668.46,3.0,34.0421,85.2208,13.0867,4.0201,-11.1407,0.6749,11.1612,1.224,-0.4773,-1.2471,10.99,10.99,-0.029999999
65668.5,3.0,33.6725,85.2424,12.7447,4.0201,-11.0889,0.6472,11.1079,1.555,-0.8314,-1.6012,11.0,11.0,-0.039999999
65668.53,3.0,33.3051,85.2628,12.5736,3.9346,-11.0216,0.6117,11.0386,2.0169,-1.0623,-2.0708,11.0,11.0,-0.0099999998
65668.56,3.0,32.9403,85.2819,12.4025,3.8491,-10.9418,0.5725,10.9567,2.3941,-1.1778,-2.4557,11.0,11.0,-0.029999999
65668.6,3.0,32.5785,85.2994,12.4025,3.8491,-10.8564,0.5268,10.8692,2.5635,-1.3703,-2.6328,11.0,11.0,-0.029999999
65668.63,3.0,32.2195,85.3154,12.4881,3.8491,-10.7694,0.4775,10.7799,2.6097,-1.4780000000000002,-2.6789,11.01,11.01,-0.02
65668.66,3.0,31.8634,85.3294,12.5736,3.9346,-10.6837,0.4224,10.6922,2.5712,-1.6551,-2.6405,11.0,11.0,-0.02
65668.7,3.0,31.5099,85.3416,12.7447,3.9346,-10.6049,0.3657,10.6113,2.3633,-1.7013,-2.4249,11.01,11.01,-0.02
65668.73,3.0,31.1587,85.352,13.0868,3.8491,-10.5356,0.3118,10.5403,2.0785,-1.6166,-2.1324,11.02,11.02,-0.02
65668.76,3.0,30.8093,85.3609,13.1723,3.678,-10.4797,0.2656,10.483,1.6782,-1.3857,-1.7167,-1.0,11.01,-0.02
65668.8,3.0,30.4615,85.3685,13.0013,3.8491,-10.4353,0.2294,10.4379,1.3318,-1.0854,-1.3549,11.02,11.02,-0.0099999998
65668.83,3.0,30.1149,85.3752,12.9585,3.8491,-10.3984,0.2002,10.4004,1.1085,-0.8776,-1.1239,11.02,11.02,-0.02
65668.86,3.0,29.7693,85.381,12.9157,3.8491,-10.3678,0.1742,10.3694,0.9161,-0.7775,-0.9315,-1.0,11.02,0.0
65668.9,3.0,29.4244,85.3861,12.8302,3.678,-10.3473,0.1522,10.3483,0.6158,-0.662,-0.6235,11.02,11.02,-0.0099999998
65668.93,3.0,29.0801,85.3907,12.4881,3.678,-10.3288,0.1381,10.3298,0.5543,-0.4234,-0.562,-1.0,11.02,-0.0099999998
65668.96,3.0,28.7366,85.3949,12.9157,3.678,-10.3057,0.127,10.3065,0.6928,-0.331,-0.7005,11.03,11.03,-0.0099999998
65669.0,3.0,28.3938,85.3988,12.8302,3.678,-10.2842,0.118,10.2849,0.6466,-0.2694,-0.6466,11.03,11.03,-0.0099999998
65669.03,3.0,28.0514,85.4024,12.6591,3.678,-10.2708,0.1078,10.2713,0.4003,-0.3079,-0.4003,11.03,11.03,-0.0099999998
65669.06,3.0,27.7091,85.4056,12.9157,3.7635,-10.2693,0.0942,10.2698,0.0462,-0.408,-0.0539,11.03,11.03,-0.0099999998
65669.1,3.0,27.3666,85.40799999999999,12.9157,3.7635,-10.2754,0.0713,10.2757,-0.1848,-0.6851,0.1771,11.04,11.04,-0.0099999998
65669.13,3.0,27.0233,85.4093,12.9585,3.8491,-10.2973,0.0413,10.2973,-0.6543,-0.9007,0.6466,-1.0,11.03,0.0
65669.16,3.0,26.6792,85.4098,12.9157,3.8063,-10.3255,0.0136,10.3255,-0.8468,-0.8314,0.8468,11.03,11.03,0.0
65669.2,3.0,26.3342,85.4093,12.9585,3.9774,-10.3488,-0.0146,10.3488,-0.7005,-0.8468,0.7005,11.02,11.02,0.0
65669.23,3.0,25.9883,85.40799999999999,12.9157,3.8063,-10.3765,-0.0403,10.3765,-0.8314,-0.7698,0.8314,-1.0,11.02,0.0
65669.26,3.0,25.6413,85.4059,12.5308,3.7208,-10.4104,-0.0618,10.4107,-1.0162,-0.6466,1.0162,-1.0,11.01,0.0
65669.3,3.0,25.2928,85.4033,12.4025,3.5925,-10.4546,-0.0772,10.4548,-1.3241,-0.4619,1.3241,11.0,11.0,0.0
65669.33,3.0,24.9427,85.4005,12.317,3.5925,-10.5043,-0.0844,10.5046,-1.4934,-0.2155,1.4934,10.99,10.99,-0.0099999998
65669.36,3.0,24.5908,85.3979,12.4025,3.5069,-10.5549,-0.0795,10.5551,-1.5165,0.1463,1.5165,10.99,10.99,0.0
65669.4,3.0,24.2376,85.3958,12.6591,3.5069,-10.5977,-0.0626,10.598,-1.2856,0.5081,1.2856,10.98,10.98,0.0099999998
65669.43,3.0,23.8836,85.3943,12.8302,3.4214,-10.6201,-0.0449,10.6201,-0.6697,0.5312,0.6697,10.97,10.97,0.0
65669.46,3.0,23.5292,85.3933,12.8302,3.5925,-10.6316,-0.0277,10.6316,-0.3464,0.5158,0.3464,10.96,10.96,0.0
65669.5,3.0,23.1744,85.3931,13.0013,3.5925,-10.6432,-0.0074,10.6432,-0.3464,0.6082,0.3464,10.95,10.95,0.0099999998
65669.53,3.0,22.8192,85.3933,12.7447,3.5925,-10.6552,0.0069,10.6552,-0.3618,0.4311,0.3618,-1.0,10.94,0.0099999998
65669.56,3.0,22.4636,85.3939,12.7447,3.5925,-10.6688,0.0172,10.6688,-0.408,0.3079,0.408,10.93,10.93,0.0099999998
65669.6,3.0,22.1072,85.3946,12.8302,3.4214,-10.6914,0.0198,10.6914,-0.6774,0.077,0.6774,10.92,10.92,0.0
65669.63,3.0,21.7498,85.3952,13.0013,3.5925,-10.7237,0.019,10.7237,-0.97,-0.0231,0.97,10.91,10.91,0.0099999998
65669.66,3.0,21.3911,85.3958,13.0013,3.5925,-10.7589,0.0192,10.7589,-1.0546,0.0077,1.0546,-1.0,10.9,0.0099999998
65669.7,3.0,21.0315,85.3963,13.0013,3.5925,-10.7897,0.0141,10.7897,-0.9238,-0.154,0.9238,10.89,10.89,0.0099999998
65669.73,3.0,20.6709,85.3966,12.9157,3.5925,-10.8164,0.008,10.8164,-0.8006,-0.1848,0.8006,10.88,10.88,0.0099999998
65669.76,3.0,20.3098,85.3966,12.7447,3.5925,-10.8346,0.0023,10.8346,-0.5466,-0.1694,0.5466,10.87,10.87,0.0099999998
65669.8,3.0,19.9484,85.3966,12.5736,3.5925,-10.8413,-0.0015,10.8413,-0.2002,-0.1155,0.2002,-1.0,10.85,0.02
65669.83,3.0,19.5872,85.3965,12.9157,3.5925,-10.8361,-0.0015,10.8361,0.154,0.0,-0.154,10.84,10.84,0.02
65669.86,3.0,19.2265,85.3968,12.8302,3.5925,-10.821,0.0064,10.821,0.4542,0.2386,-0.4542,10.83,10.83,0.02
65669.9,3.0,18.8665,85.3974,13.0013,3.5925,-10.8012,0.0185,10.8012,0.5928,0.3618,-0.5928,-1.0,10.82,0.0099999998
65669.93,3.0,18.507,85.3985,13.2579,3.5925,-10.7848,0.0336,10.7848,0.4927,0.4542,-0.4927,10.8,10.8,0.02
65669.96,3.0,18.1481,85.4002,13.0868,3.5925,-10.7668,0.0508,10.7668,0.5389,0.5158,-0.5389,10.8,10.8,0.02
65670.0,3.0,17.7893,85.4025,13.0868,3.5925,-10.764,0.0698,10.7643,0.0847,0.5697,-0.0847,10.79,10.79,0.02
65670.03,3.0,17.4305,85.4055,12.8302,3.4214,-10.765,0.0885,10.7653,-0.0308,0.562,0.0385,10.78,10.78,0.0099999998
65670.06,3.0,17.0717,85.4089,12.7447,3.5925,-10.762,0.1037,10.7625,0.0924,0.4542,-0.0847,10.77,10.77,0.02
65670.1,3.0,16.7132,85.4129,12.8302,3.5925,-10.7568,0.1193,10.7576,0.154,0.4696,-0.1463,10.76,10.76,0.02
65670.13,3.0,16.3547,85.4175,12.8302,3.5925,-10.7527,0.1386,10.7535,0.1232,0.5774,-0.1155,-1.0,10.76,0.02
65670.16,3.0,15.9965,85.4228,13.1723,3.7635,-10.7466,0.1586,10.7478,0.1848,0.6005,-0.1771,10.76,10.76,0.02
65670.2,3.0,15.6387,85.4287,13.2579,3.9346,-10.734000000000002,0.1765,10.7355,0.3772,0.5389,-0.3695,10.74,10.74,0.02
65670.23,3.0,15.2814,85.435,13.1723,3.9346,-10.7183,0.1886,10.7199,0.4696,0.3618,-0.4619,10.76,10.76,0.0099999998
65739.26,5.0,15.1408,100.5824,14.7119,4.2767,12.5284,-0.2063,12.5302,2.9484,-1.1701,2.9638,13.06,13.06,0.079999998
65739.3,5.0,15.5618,100.5742,14.5409,4.2767,12.6321,-0.2466,12.6344,3.11,-1.2086,3.1331,13.06,13.05,0.079999998
65739.33,5.0,15.9867,100.5643,14.5409,4.3623,12.745,-0.2954,12.7483,3.3872,-1.4626,3.418,13.04,13.04,0.079999998
65739.36,5.0,16.4153,100.5526,14.5409,4.3623,12.8574,-0.3505,12.8623,3.3718,-1.6551,3.4103,13.04,13.04,0.059999999000000005
65739.4,5.0,16.8475,100.5389,14.2843,4.2767,12.9667,-0.4121,12.9734,3.2794,-1.8475,3.3333,13.02,13.02,0.07
65739.43,5.0,17.2828,100.5233,14.0277,4.1057,13.0593,-0.4686,13.0678,2.779,-1.6936,2.8329,13.01,13.01,0.09000000400000001
65739.46,5.0,17.7207,100.5059,13.6,4.1057,13.1368,-0.5219,13.1471,2.3248,-1.6012,2.3864,13.0,13.0,0.059999999000000005
65739.5,5.0,18.1605,100.4869,13.6,4.1057,13.1938,-0.5707,13.2061,1.709,-1.4626,1.7706,12.98,12.98,0.07
65739.53,5.0,18.601,100.4665,14.0277,4.2767,13.2146,-0.6099,13.2287,0.6235,-1.1778,0.6774,12.97,12.97,0.07
65739.56,5.0,19.0412,100.4452,14.7119,4.3623,13.2059,-0.6415,13.2215,-0.2617,-0.9469,-0.2155,12.97,12.97,0.07
65739.6,5.0,19.4799,100.423,14.6264,4.1912,13.163,-0.6659,13.1799,-1.2856,-0.7313,-1.2471,12.95,12.95,0.07
65739.63,5.0,19.9165,100.4005,14.4553,4.2767,13.0978,-0.6733,13.115,-1.9553,-0.2232,-1.9399,12.94,12.94,0.059999999000000005
65739.66,5.0,20.3508,100.3782,14.3698,4.1912,13.0275,-0.6695,13.0447,-2.1093,0.1155,-2.1093,12.94,12.94,0.07
65739.7,5.0,20.7829,100.3562,14.1132,4.1912,12.9636,-0.6584,12.9803,-1.9168,0.331,-1.9322,12.93,12.93,0.07
65739.73,5.0,21.2137,100.335,13.9421,4.2767,12.9256,-0.6371,12.9413,-1.1393,0.6389,-1.1701,12.91,12.91,0.07
65739.76,5.0,21.644,100.3148,14.1132,4.3623,12.9079,-0.6061,12.9221,-0.5312,0.9315,-0.5774,12.91,12.91,0.07
65739.8,5.0,22.0743,100.2957,14.2843,4.2767,12.9087,-0.5725,12.9213,0.0231,1.0085,-0.0231,12.89,12.89,0.079999998
65739.83,5.0,22.505,100.2775,14.1132,4.1057,12.9221,-0.5453,12.9336,0.4003,0.816,0.3618,12.88,12.88,0.07
65739.86,5.0,22.9365,100.2599,13.6855,4.0201,12.9436,-0.5299,12.9544,0.6466,0.4619,0.6235,12.87,12.87,0.079999998
65739.9,5.0,23.369,100.2424,13.9421,4.0201,12.9762,-0.5255,12.9867,0.9777,0.1309,0.97,12.86,12.86,0.07
65739.93,5.0,23.8022,100.2247,13.8566,4.0201,12.9957,-0.5301,13.0065,0.5851,-0.1386,0.5928,12.86,12.85,0.07
65739.96,5.0,24.2356,100.2066,13.6855,3.9346,13.0008,-0.5425,13.0121,0.154,-0.3695,0.1694,12.84,12.84,0.059999999000000005
65740.0,5.0,24.6687,100.1879,13.7711,3.9346,12.9942,-0.562,13.0062,-0.2002,-0.5851,-0.1771,12.83,12.83,0.059999999000000005
65740.03,5.0,25.1012,100.1684,14.1132,4.1057,12.9739,-0.583,12.987,-0.6082,-0.6312,-0.5774,12.83,12.83,0.059999999000000005
65740.06,5.0,25.5324,100.1485,14.1987,4.1912,12.9367,-0.5997,12.9505,-1.1162,-0.5004,-1.0931,12.83,12.83,0.07
65740.1,5.0,25.9623,100.1281,14.4553,4.1912,12.8959,-0.6099,12.9102,-1.224,-0.3079,-1.2086,12.83,12.83,0.07
65740.13,5.0,26.3906,100.1077,14.6264,4.3623,12.8487,-0.6138,12.8633,-1.4165,-0.1155,-1.4088,12.8,12.8,0.07
65740.16,5.0,26.8171,100.0874,14.7119,4.2767,12.7953,-0.6071,12.8097,-1.6012,0.2002,-1.6089,12.8,12.8,0.07
65740.2,5.0,27.2419,100.0677,14.5409,4.2767,12.7447,-0.5922,12.7586,-1.5165,0.4465,-1.5396,12.78,12.78,0.07
65740.23,5.0,27.6652,100.049,13.8566,4.1057,12.7001,-0.5612,12.7124,-1.3395,0.9315,-1.378,12.78,12.78,0.059999999000000005
65740.26,5.0,28.0875,100.0317,13.8566,4.1057,12.6672,-0.5191,12.6778,-0.9854,1.2625,-1.0392,12.77,12.77,0.07
65740.3,5.0,28.509,100.0159,14.0277,4.1057,12.6472,-0.4719,12.656,-0.6005,1.4165,-0.6543,12.75,12.75,0.07
65740.33,5.0,28.9304,100.0018,14.1132,3.9346,12.6398,-0.4244,12.647,-0.2232,1.4242,-0.2771,12.75,12.75,0.050000000999999995
65740.36,5.0,29.3518,99.9891,13.9421,3.9346,12.6429,-0.3818,12.6485,0.0924,1.2779,0.0539,12.75,12.75,0.07
65740.4,5.0,29.7733,99.9777,13.6855,3.9346,12.6447,-0.3418,12.6493,0.0539,1.2009,0.0231,12.74,12.74,0.079999998
65740.43,5.0,30.1945,99.9674,13.9421,4.1057,12.6357,-0.3077,12.6395,-0.2694,1.0238,-0.2925,12.73,12.73,0.07
65740.46,5.0,30.6149,99.9584,13.9421,4.1057,12.6121,-0.2702,12.6149,-0.7082,1.1239,-0.7313,12.73,12.73,0.079999998
65740.5,5.0,31.0341,99.9508,13.8566,4.1057,12.5774,-0.2297,12.5795,-1.0392,1.2163,-1.0623,12.72,12.72,0.07
65740.53,5.0,31.452,99.9444,13.6855,4.0202,12.5364,-0.1896,12.5379,-1.2317,1.2009,-1.2548,12.71,12.71,0.079999998
65740.56,5.0,31.8685,99.9393,14.0277,4.1057,12.4956,-0.1529,12.4966,-1.224,1.1008,-1.2394,12.69,12.69,0.07
65740.6,5.0,32.284,99.9355,14.2843,4.2767,12.464,-0.1165,12.4645,-0.9469,1.0931,-0.9623,12.67,12.67,0.09000000400000001
65740.63,5.0,32.699,99.9326,14.0277,4.1912,12.4489,-0.086,12.4491,-0.4542,0.9161,-0.4619,12.66,12.66,0.079999998
65740.66,5.0,33.1137,99.9308,13.6,4.1912,12.4422,-0.0529,12.4422,-0.2002,0.9931,-0.2078,12.65,12.65,0.09000000400000001
65740.7,5.0,33.5283,99.9301,13.2579,3.9346,12.4386,-0.0226,12.4386,-0.1078,0.9084,-0.1078,12.64,12.64,0.07
65740.73,5.0,33.943000000000005,99.93,13.4289,4.1057,12.4407,-0.0018,12.4407,0.0616,0.6235,0.0616,12.64,12.64,0.079999998
65740.76,5.0,34.3575,99.9306,13.6855,4.1057,12.4358,0.018000000000000002,12.4358,-0.1463,0.5928,-0.1463,12.63,12.63,0.059999999000000005
65740.8,5.0,34.772,99.9317,13.5145,4.1057,12.433,0.0334,12.433,-0.0847,0.4619,-0.0847,12.63,12.63,0.09000000400000001
65740.83,5.0,35.1865,99.9331,13.6,4.1057,12.4363,0.0413,12.4363,0.1001,0.2386,0.1001,12.63,12.63,0.079999998
65740.86,5.0,35.601,99.9346,13.4289,4.0202,12.4363,0.0459,12.4363,0.0,0.1386,0.0,12.62,12.62,0.1
65740.9,5.0,36.0156,99.9363,13.9421,4.0202,12.4363,0.05,12.4363,0.0,0.1232,0.0,12.61,12.61,0.1
65740.93,5.0,36.4295,99.9381,13.9421,4.0201,12.4168,0.0531,12.4168,-0.5851,0.0924,-0.5851,12.6,12.6,0.11
65740.96,5.0,36.8424,99.94,13.7711,4.0202,12.3865,0.0577,12.3868,-0.9084,0.1386,-0.9084,12.59,12.59,0.11
65741.0,5.0,37.2539,99.9419,13.6001,3.849,12.3447,0.0567,12.345,-1.2548,-0.0308,-1.2548,12.58,12.58,0.1
65741.03,5.0,37.6639,99.9436,13.5145,3.8491,12.3006,0.0526,12.3006,-1.3241,-0.1232,-1.3241,12.56,12.56,0.09000000400000001
65741.06,5.0,38.0723,99.9451,13.8566,3.9346,12.2528,0.0434,12.2528,-1.4318,-0.2771,-1.4318,12.55,12.55,0.11
65741.1,5.0,38.4794,99.9463,13.8566,3.9346,12.2123,0.0349,12.2123,-1.2163,-0.254,-1.2163,12.56,12.56,0.11
65741.13,5.0,38.8852,99.9472,13.5145,4.0202,12.1758,0.028,12.1758,-1.0931,-0.2078,-1.0931,12.55,12.55,0.1
65741.16,5.0,39.29,99.948,13.1723,4.0202,12.1415,0.0244,12.1415,-1.0315,-0.1078,-1.0315,12.55,12.55,0.12
65741.2,5.0,39.6934,99.9488,13.6855,4.0202,12.1045,0.0236,12.1045,-1.1085,-0.0231,-1.1085,12.54,12.54,0.11
65741.23,5.0,40.095,99.9496,13.8566,3.9346,12.0465,0.0254,12.0465,-1.7398,0.0539,-1.7398,12.54,12.53,0.11
65741.26,5.0,40.4944,99.9506,13.2579,3.8491,11.9826,0.028,11.9826,-1.9168,0.077,-1.9168,12.53,12.53,0.12
65741.3,5.0,40.8917,99.9518,13.0013,3.849,11.9172,0.0382,11.9172,-1.963,0.3079,-1.963,12.54,12.54,0.12
65741.33,5.0,41.2871,99.9534,13.3434,3.8491,11.863,0.0467,11.863,-1.6243,0.254,-1.6243,12.52,12.52,0.12
65741.36,5.0,41.6814,99.9552,13.3434,3.678,11.8289,0.0536,11.8289,-1.0238,0.2078,-1.0238,12.52,12.52,0.12
65741.4,5.0,42.0747,99.9574,13.6,3.678,11.8004,0.0662,11.8007,-0.8545,0.3772,-0.8545,12.5,12.5,0.12
65741.43,5.0,42.4678,99.9601,13.6,3.7635,11.7933,0.0821,11.7935,-0.2155,0.4773,-0.2155,12.5,12.5,0.13
65741.46,5.0,42.8613,99.9635,13.6855,3.678,11.8048,0.1014,11.8053,0.3464,0.5774,0.3541,12.49,12.49,0.11
65741.5,5.0,43.2557,99.9675,13.9421,3.7635,11.832,0.1209,11.8325,0.816,0.5851,0.8237,12.49,12.49,0.1
65741.53,5.0,43.6509,99.9723,13.6855,3.678,11.8536,0.1424,11.8543,0.6466,0.6466,0.6543,12.48,12.48,0.13
65741.56,5.0,44.0462,99.9776,13.7711,3.678,11.861,0.1606,11.862,0.2232,0.5466,0.2309,12.47,12.47,0.11
65741.6,5.0,44.4418,99.9836,13.7711,3.678,11.8672,0.1776,11.8684,0.1848,0.5081,0.1925,12.47,12.47,0.12
65741.63,5.0,44.8374,99.9899,13.5145,3.678,11.8684,0.1912,11.87,0.0385,0.408,0.0462,12.46,12.46,0.12
65741.66,5.0,45.2326,99.9965,13.5145,3.678,11.8569,0.1984,11.8584,-0.3464,0.2155,-0.3464,12.45,12.45,0.11
65741.7,5.0,45.6271,100.0033,13.4288,3.5925,11.8351,0.2027,11.8369,-0.6543,0.1309,-0.6543,12.46,12.46,0.12
65741.73,5.0,46.0209,100.0102,13.4289,3.5925,11.8125,0.2068,11.8143,-0.6774,0.1232,-0.6774,12.45,12.45,0.12
65741.76,5.0,46.4142,100.0172,13.4289,3.678,11.7984,0.2089,11.8002,-0.4234,0.0616,-0.4234,12.44,12.44,0.1
65741.8,5.0,46.8073,100.0241,13.6855,3.678,11.7938,0.2071,11.7956,-0.1386,-0.0539,-0.1386,12.44,12.44,0.09000000400000001
65741.83,5.0,47.2004,100.0308,13.3434,3.678,11.7925,0.2032,11.7943,-0.0385,-0.1155,-0.0385,12.43,12.43,0.12
65741.86,5.0,47.5934,100.0374,13.2579,3.678,11.7917,0.1973,11.7933,-0.0231,-0.1771,-0.0231,12.42,12.42,0.1
65741.9,5.0,47.9861,100.0437,13.4289,3.678,11.7809,0.1894,11.7825,-0.3233,-0.2386,-0.331,12.41,12.41,0.1
65741.93,5.0,48.3783,100.0498,13.6855,3.678,11.764,0.1824,11.7655,-0.5081,-0.2078,-0.5081,12.4,12.4,0.11
65741.96,5.0,48.7696,100.0554,13.3434,3.5925,11.7412,0.1676,11.7424,-0.6851,-0.4465,-0.6928,12.4,12.4,0.11
65742.0,5.0,49.1602,100.0603,13.2579,3.5925,11.7168,0.1465,11.7178,-0.7313,-0.6312,-0.7390000000000001,12.4,12.4,0.11
65742.03,5.0,49.5501,100.0643,13.3434,3.5925,11.697,0.1201,11.6975,-0.5928,-0.7929,-0.6005,12.39,12.39,0.1
65742.06,5.0,49.9397,100.0673,12.9156,3.678,11.6893,0.0896,11.6896,-0.2309,-0.9161,-0.2386,12.39,12.39,0.1
65742.1,5.0,50.3296,100.0691,13.5145,3.7635,11.6947,0.0562,11.695,0.1617,-1.0008,0.154,12.39,12.39,0.11
65742.13,5.0,50.72,100.0697,13.5145,3.9346,11.7129,0.0162,11.7129,0.5466,-1.2009,0.5466,12.38,12.38,0.1
65742.16,5.0,51.1112,100.0686,13.1723,3.9346,11.7363,-0.031,11.7363,0.7005,-1.4165,0.7005,12.37,12.37,0.09000000400000001
